label_island_intro_pack_text	İblisi yenince bir paket kazandın	
label_island_intro_pack_title	Güzel!	
label_island_intro_title	Ada!	
label_join_our_discord	Discord’umuza katıl	
label_main_quests	Ana Görevler	
label_momma_crab_appeared_text	Sinirli görünüyor..	
label_momma_crab_appeared_title	Anne Yengeç Geldi	
label_no_ideas_yet	Henüz hiç Fikir bulamadın	
label_one_villager_needs_to_stay	En az bir köylü Anakara’da kalmalı	
label_pirate_boat_appeared	Bir korsan teknesi ortaya çıktı	
label_quests_complete_more_to_see	Daha fazla görev tamamla, sıradakileri görebilirsin	
label_return_to_mainland	Anakara’ya dön	
label_rumor_full	Söylenti: [name]	
label_sailing_off_title	Denize açıl	
label_save_game	<b>[save_index] Kaydı</b> - %[percentage] tamamlandı - son oynanma [date]	
label_save_games	Oyunu Kaydet	
label_select_save	Kayıt Seç	
label_side_quests	Yan Görevler	
label_start_new_save	<b>[save_index] Kaydı</b> - yeni kayıt başlat	
label_status_effect	Durum: [status]	
label_time	Zaman	
label_you_killed_the_demon_lord	İblis Lordu’nu öldürdün	
pack_island_advanced_text	Gelişmiş Takımadalar	
pack_island_cooking_text	Izgara ve Demleme	
pack_island_ideas1_text	Fikirler Adası	
pack_island_ideas2_text	Ada İçgörüleri	
pack_island_intro_text	Ada?	
pack_island_locations_text	Yerleşke Kaşifleri	
pack_island1_text	Taze Ada	
pack_island2_text	Kıyıda	
quest_befriend_a_pirate_text	Bir Korsanla Arkadaş Ol	
quest_bribe_pirate_boat_text	Korsan Teknesine Rüşvet Ver	
quest_build_cathedral_text	Anakarada Katedral inşa et	
quest_build_composter_text	Kompost kutusu inşa et	
quest_build_fish_trap_text	Balık tuzağı kur	
quest_build_greenhouse_text	Sera inşa et	
quest_build_mess_hall_text	Yemek Salonu inşa et	
quest_build_rowboat_text	Küçük Tekne inşa et	
quest_build_sloop_text	Küçük Yelkenli inşa et	
quest_catch_a_fish_text	Balık yakala	
quest_cook_crab_meat_text	Yengeç eti pişir	
quest_crack_coconut_text	Hindistan cevizi kır	
quest_cure_poison_text	Zehirli köylüyü tedavi et	
quest_drunk_villager_text	Köylüyü sarhoş et	
quest_find_treasure_map_text	Hazine haritası bul	
quest_find_treasure_text	Hazine bul	
quest_forge_sacred_key_text	Kutsal Anahtar döv	
quest_get_2_bananas_text	2 muz bul	
quest_have_shells_text	[count] Kabuk edin	
quest_island_relic_to_cathedral_text	Ada Relikini Katedrale götür	
quest_kill_demon_lord_text	İblis Lordu’nu öldür	
quest_kill_kraken_text	Kraken’i öldür	
quest_kill_momma_crab_text	Anne Yengeç’i öldür	
quest_make_ceviche_text	Ceviche yap	
quest_make_fish_trap_text	Balık tuzağı yap	
quest_make_glass_text	Cam yap	
quest_make_gold_bar_text	Altın külçesi yap	
quest_make_rope_text	Halat yap	
quest_make_rum_text	Rom şişesi yap	
quest_make_sail_text	Yelken yap	
quest_make_sandstone_text	Kumtaşı yap	
quest_make_seafood_stew_text	Deniz mahsullü güveç yap	
quest_make_sushi_text	Suşi yap	
quest_open_message_in_a_bottle_text	Şişede mesaj aç	
quest_open_sacred_chest_text	Kutsal Sandığı aç	
quest_poisoned_villager_text	Zehirli köylü sahibi ol	
quest_punch_driftwood_text	Sürüklenen odundan birine vur	
quest_train_a_fisher_text	Balıkçı eğit	
quest_train_captain_text	Kaptan eğit	
quest_unlock_all_island_packs_text	Tüm Ada Paketlerinin kilidini aç	
questgroup_building	İnşaat	
questgroup_cooking	Herkese açık sofra (Potluck)	
questgroup_exploration	Keşif	
questgroup_fighting	Güç & Yetenek	
questgroup_island	Ada Hedefleri	
questgroup_island_beginnings	Issız	
questgroup_island_combat	Yerleşke Karşılaşmaları	
questgroup_island_cooking	Ada Yemeği	
questgroup_island_mainquest	Adanın Gizemi	
questgroup_island_misc	Ada Diğer	
questgroup_mainquest	Büyük Plan	
questgroup_other	Diğer	
questgroup_resources	Yollar ve Araçlar	
questgroup_starter	Hoş geldin	
questgroup_survival	Uzun ömür	
rumor_eel_bait_description	Balık tuzağı kullanırken, Muz ile Yılanbalığı yakalanabilir	
rumor_eel_bait_name	Yılanbalığı Yemi	
rumor_island_description	Altın ve Cam adada bulunabilir	
rumor_island_name	Ada	
rumor_shark_bait_description	Balık tuzağı kullanırken, Çiğ Et ile Köpekbalığı yakalanabilir	
rumor_shark_bait_name	Köpekbalığı Yemi	
rumor_tuna_bait_description	Balık tuzağı kullanırken, Lime ile Orkinos yakalanabilir	
rumor_tuna_bait_name	Orkinos Yemi	
statuseffect_drunk_description	Çalışma hızını azaltır, vurma şansını azaltır, maksimum hasarı artırır	
statuseffect_drunk_lore	Sorumlu tüketin	
statuseffect_drunk_name	Sarhoş	
statuseffect_poison_description	Her 60 saniyede hasar verir	
statuseffect_poison_lore	Damarlarında tehlikeli zehir var, hemen panzehire ihtiyaçları var	
statuseffect_poison_name	Zehirlenmiş	
statuseffect_spoiling_description	1 Ay sonra Yapışkan’a dönüşecek	
statuseffect_spoiling_lore	Biraz fazla güneşte kalmış	
statuseffect_spoiling_name	Bozuluyor	
statuseffect_stunned_description	5 saniye boyunca saldırı yapamaz	
statuseffect_stunned_lore	O darbe gerçekten canını yaktı..	
statuseffect_stunned_name	Sersemlemiş	
statuseffect_wellfed_description	Çalışma hızını artırır	
statuseffect_wellfed_lore	Sağlam yemek onları iyi etti	
statuseffect_wellfed_name	Doymuş	
label_sailing_off_full	Denize açıl	
language_dutch	Hollandaca	
language_french	Fransızca	
language_german	Almanca	
language_italian	İtalyanca	
language_polish	Lehçe	
language_spanish	İspanyolca	
credits_aran	Kavram, programlama, tasarım	
credits_lisa	Oyun sanatı	
credits_sokpop	Sokpop tarafından yapılmıştır	
credits_local_heroes	Yerelleştirme	
credits_special_thanks	Özel Teşekkürler	
label_relic_brought_to_cathedral	Relik Katedrale getirildi	
label_controls	Kontroller	
control_time_1	1x Hız	
control_time_2	5x Hız	
control_time_3	0x Hız	
control_time_pause	Zamanı Durdur	
control_panel_collapse	Yan Paneli Aç/Kapat	
control_zoom	Yakınlaştır	
control_sell	Kart Sat	
control_time_toggle	Zamanı Aç/Kapat	
control_pause	Oyunu Durdur	
control_grab	Kap	
control_activate_UI	Arayüzü Etkinleştir	
control_move	Taşı	
control_snap_move	Hızlı Taşı	
control_snap_cards	Kartları Izgaraya Yapıştır	
label_keyboard_mouse	Klavye & Fare	
label_controller	Oyun Kumandası	
label_waiting_for_input	Giriş bekleniyor	
label_sellbox_description	Kartları buraya sürükleyerek satın. Ayrıca [action_sell] ile de satabilirsin.	
label_toggle_panel_text	Bu butona tıkla ya da [action_panel_collapse] ile Görevler ve Fikirler Sekmesini aç/kapat	
label_auto_pause_controller	Kart sürüklerken otomatik olarak zamanı duraklat (kumanda):	
label_auto_pause_keyboardmouse	Kart sürüklerken otomatik olarak zamanı duraklat (klavye):	
label_binding	[control] atama	
label_accessibility	Erişilebilirlik	
language_portuguese	Brezilya Portekizcesi	
language_chinese	Çince	
language_japanese	Japonca	
language_korean	Korece	
label_progress_stored	İlerleme kaydedilecek	
label_go_to_island_prompt	Adaya gitmek istediğine emin misin? Önce mevcut Ay sona erer ve Köylülerini doyurursun	
label_return_to_mainland_prompt	Anakara’ya dönmek istediğine emin misin? Önce mevcut Ay sona erer ve Köylülerini doyurursun	
label_not_enough_food_before_sailing	Yelken açmadan önce köylüler için yeterli yemeğin olmalı	
idea_growth_status_11	Deniz yosunu yetiştirmek	
card_market_description	Kartları satmak için kullanılır, normalden daha fazla verir	
attackdamage_veryweak	Çok Zayıf	
attackdamage_weak	Zayıf	
attackdamage_normal	Normal	
attackdamage_strong	Güçlü	
attackdamage_verystrong	Çok Güçlü	
attackdamage_extremelystrong	Aşırı Güçlü	
attackspeed_veryslow	Çok Yavaş	
attackspeed_slow	Yavaş	
attackspeed_normal	Normal	
attackspeed_fast	Hızlı	
attackspeed_veryfast	Çok Hızlı	
attackspeed_extremelyfast	Aşırı Hızlı	
card_amulet_of_forest_description	Doğanın iyileştirici gücünü hissediyorsun	
card_amulet_of_forest_name	Orman Tılsımı	
card_amulet_of_mountain_description	Sana güç veriyor	
card_amulet_of_mountain_name	Dağ Tılsımı	
card_archer_description	Çok yaklaşmaya korkuyor	
card_archer_name	Okçu	
card_axe_description	Hem odun hem de canavar kesmek için	
card_axe_name	Balta	
card_bear_claw_description	Ucuz Wolverine çakması	
card_bear_claw_name	Ayı Pençesi	
card_blowpipe_description	Elinden gelenin en iyisini üfle	
card_blowpipe_name	Üfleme borusu	
card_blunderbuss_description	Dikkat et! Kendi yüzünde patlayabilir	
card_blunderbuss_name	Tüfek (Blunderbuss)	
card_bone_spear_description	Normal mızrağın korkutucu hali	
card_bone_spear_name	Kemik Mızrak	
card_bone_staff_description	Özel yetenekli bir kemik	
card_bone_staff_name	Kemik Asa	
card_boomerang_description	Hep sana geri döner	
card_boomerang_name	Bumerang	
card_bow_description	Robin Hood gibi hissettirir	
card_bow_name	Yay	
card_broken_bottle_description	Bu iş için doğranmış	
card_broken_bottle_name	Kırık Şişe	
card_builder_description	Bina yapmada çok daha hızlı	
card_builder_name	Usta inşaatçı	
card_bunny_hat_description	Çok tatlı!	
card_bunny_hat_name	Tavşan Şapkası	
card_chainmail_armor_description	Ortaçağ klasiği	
card_chainmail_armor_name	Zincir zırh	
card_club_description	Beyzbol oynamak için değil	
card_club_name	Sopa (Club)	
card_crab_scale_armor_name	Yengeç Zırhı	
card_crossbow_description	Oklar için tabanca	
card_crossbow_name	Arbalet	
card_dark_amulet_description	Karanlık gücü seni güçlendirir	
card_dark_amulet_name	Karanlık Tılsım	
card_dark_elf_description	Elf’in emo hali	
card_dark_elf_name	Kara Elf	
card_demon_sword_description	İblisin kullandığı harika bir bıçak	
card_demon_sword_name	İblis Kılıcı	
card_elf_archer_description	Elfler en iyi okçulardır	
card_elf_archer_name	Elf Okçu	
card_elf_description	Artık Noel Baba için çalışmıyor	
card_elf_name	Elf	
card_enchanted_shroom_description	Büyülü bir mantar	
card_enchanted_shroom_name	Büyülü mantar	
card_ent_description	Konuşan ve yürüyen bir ağaç	
card_ent_name	Ent	
card_feral_cat_description	Kuduz mu? Muhtemelen!	
card_feral_cat_name	Yaban Kedisi	
card_fire_cloak_description	Alevli	
card_fire_cloak_name	Ateş Pelerini	
card_frog_helmet_description	Kurbağa gücü kazandırır	
card_frog_helmet_name	Kurbağa Kaskı	
card_frog_man_description	Kurbağalardan oluşan bir adam	
card_frog_man_name	Kurbağa Adam	
card_ghost_description	Sadece düşük kaliteli fotoğraflarda çıkar	
card_ghost_name	Hayalet	
card_giant_snail_description	Fransızlar buna bayılırdı	
card_giant_snail_name	Dev Salyangoz	
card_goblin_archer_description	Normal goblinden daha yetenekli	
card_goblin_archer_name	Goblin Okçu	
card_goblin_hat_description	Goblin modası geçmiş	
card_goblin_hat_name	Goblin Şapkası	
card_goblin_shaman_description	Diğer goblinleri mutlu eder	
card_goblin_shaman_name	Goblin Şaman	
card_gold_chestplate_description	Etkinlik için fazla şık	
card_gold_chestplate_name	Altın Göğüslük	
card_hammer_description	Yavaş ve künt ama güçlü	
card_hammer_name	Çekiç	
card_helmet_description	Kafanın üstüne takılır. Bisiklet için harika	
card_helmet_name	Kask	
card_horned_helmet_description	Güçlü kafa atları için yararlı	
card_horned_helmet_name	Boynuzlu Kask	
card_iron_shield_description	Güçlü darbelerde iyi savunma	
card_iron_shield_name	Demir Kalkan	
card_kraken_tooth_axe_description	Diş perisine bırakılan, sen aldın	
card_kraken_tooth_axe_name	Kraken Dişi Balta	
card_leather_tunic_description	En iyi deriden yapılmış zırh	
card_leather_tunic_name	Deri Ceket	
card_lumberjack_description	Odun kesmede çok daha hızlı	
card_lumberjack_name	Oduncu	
card_mage_description	Mezun olmuş Büyücü	
card_mage_name	Büyücü	
card_magic_blade_description	Parlayan sıradan bir kılıç	
card_magic_blade_name	Büyülü Kılıç	
card_magic_broom_description	Bir yaşlı kadından aldın	
card_magic_broom_name	Büyülü Süpürge	
card_magic_dust_description	Sim gibi parlıyor	
card_magic_dust_name	Büyülü Toz	
card_magic_ring_description	Parmağına takınca sihir verir	
card_magic_ring_name	Büyülü Yüzük	
card_magic_staff_description	Uzun, büyülü bir değnek	
card_magic_staff_name	Büyülü Asa	
card_magic_tome_description	Büyü kitabı	
card_magic_tome_name	Büyülü Kitap	
card_magic_wand_description	Basit bir büyülü silah	
card_magic_wand_name	Büyülü Değnek	
card_merman_description	Yarı adam, yarı deniz adamı	
card_merman_name	Denizadamı	
card_mimic_description	Az kalsın beni yakalıyordu	
card_mimic_name	Taklitçi	
card_miner_description	Taş, altın ve demir toplamada çok daha hızlı	
card_miner_name	Madenci	
card_morning_star_description	Çivili sopa	
card_morning_star_name	Topuz (Morning Star)	
card_mosquito_description	Kendinden nefret ediyor	
card_mosquito_name	Sivrisinek	
card_ninja_description	Sessiz ve ölümcül	
card_ninja_name	Ninja	
card_ogre_description	Büyük ve iri	
card_ogre_name	Ogre	
card_orc_wizard_description	Kaba ve yeşil	
card_orc_wizard_name	Ork Büyücü	
card_pickaxe_description	İki ucu sivri sopa	
card_pickaxe_name	Kazma	
card_pirate_hat_description	Kostüm partileri için kullanışlı	
card_pirate_hat_name	Korsan Şapkası	
card_pirate_sword_description	Korsanlar için tasarlanmış	
card_pirate_sword_name	Korsan Kılıcı	
card_quiver_description	Daha verimli yapar	
card_quiver_name	Ok kılıfı	
card_rat_crown_description	Farelerin kralı ol	
card_rat_crown_name	Fare Tacı	
card_skull_helmet_description	Biraz tuhaf	
card_skull_helmet_name	Kafatası Kaskı	
card_slingshot_description	Düşmanlara çok da isabetli olmayan taş atar	
card_slingshot_name	Sapan	
card_smithy_description	Daha iyi silahlar için kullanılan bina	
card_smithy_name	Demirci	
card_spiked_plank_description	Zorlu inşaatçılar için	
card_spiked_plank_name	Çivili Tahta	
card_stable_portal_name	Sabit Portal	
card_stable_portal_status	Portala giriliyor	
card_staff_of_fear_description	Çok korkutucu!!	
card_staff_of_fear_name	Korku Asası	
card_strange_portal_description	Tehlikeli görünüyor. Acaba içine girebilir miyiz?	
card_strange_portal_name	Garip Portal	
card_throwing_star_description	Hızlı ve isabetli, ninjalar bayılır	
card_throwing_star_name	Fırlatma Yıldızları	
card_tiger_fur_coat_description	Çöplük ama en azından kendini güçlü hissettirir	
card_tiger_fur_coat_name	Kaplan Postu Ceket	
card_warrior_description	Spor yapan köylü	
card_warrior_name	Savaşçı	
card_wicked_witch_description	Yaşlı kadınken daha iyiydi	
card_wicked_witch_name	Kötü Cadı	
card_wicked_witch_name_2	Yaşlı Kadın	
card_wizard_description	Parlayan köylü	
card_wizard_name	Büyücü	
card_wizard_robe_description	Sihirli battaniye gibi	
card_wizard_robe_name	Büyücü Cüppesi	
card_wolf_head_description	Furry’ler için mükemmel	
card_wolf_head_name	Kurt Kafası	
card_wooden_shield_description	Temel savunma	
card_wooden_shield_name	Tahta Kalkan	
cardtype_equipable	Ekipman	
control_toggle_inventory	Envanteri Aç	
credits_wouter	Programlama	
defence_veryweak	Çok Zayıf	
defence_weak	Zayıf	
defence_normal	Normal	
defence_strong	Güçlü	
defence_verystrong	Çok Güçlü	
defence_extremelystrong	Aşırı Güçlü	
hitchance_verysmall	Çok Küçük	
hitchance_small	Küçük	
hitchance_normal	Normal	
hitchance_high	Yüksek	
hitchance_veryhigh	Çok Yüksek	
hitchance_extremelyhigh	Aşırı Yüksek	
idea_amulet_of_forest_status_0	Orman Tılsımı işleniyor	
idea_amulet_of_mountain_status_0	Dağ Tılsımı işleniyor	
idea_axe_status_0	Balta yapılıyor	
idea_blowpipe_status_0	Üfleme borusu yapılıyor	
idea_blunderbuss_status_0	Tüfek yapılıyor	
idea_bone_spear_status_0	Kemik Mızrak yapılıyor	
idea_bone_staff_status_0	Kemik Asa yapılıyor	
idea_boomerang_status_0	Bumerang yapılıyor	
idea_bow_status_0	Yay yapılıyor	
idea_broken_bottle_status_0	Şişe kırılıyor	
idea_chainmail_armor_status_0	Zincir zırh yapılıyor	
idea_club_status_0	Sopa yapılıyor	
idea_crossbow_status_0	Arbalet yapılıyor	
idea_gold_chestplate_status_0	Zırh işleniyor	
idea_growth_status_12	Şeker kamışı yetiştiriliyor	
idea_hammer_status_0	Çekiç yapılıyor	
idea_iron_shield_status_0	Demir Kalkan işleniyor	
idea_magic_blade_status_0	Büyülü Kılıç yapılıyor	
idea_magic_ring_status_0	Büyülü Yüzük yapılıyor	
idea_magic_staff_status_0	Büyülü Asa yapılıyor	
idea_magic_tome_status_0	Büyü kitabı yapılıyor	
idea_magic_wand_status_0	Büyülü Değnek yapılıyor	
idea_pickaxe_status_0	Kazma yapılıyor	
idea_slingshot_status_0	Sapan yapılıyor	
idea_smithy_status_0	Demirci inşa ediliyor	
idea_spiked_plank_status_0	Tahta çivilemek	
idea_stable_portal_status_0	Sabit Portal inşa ediliyor	
idea_throwing_star_status_0	Fırlatma Yıldızı yapılıyor	
idea_wizard_robe_status_0	Büyücü Cüppesi yapılıyor	
idea_wooden_shield_status_0	Tahta Kalkan yapılıyor	
label_base_combatlevel	Temel Savaş Seviyesi [level]	
label_can_drop	Düşürebilir:	
label_cancel_the_ritual	Bir dakika...	
label_combatlevel	Savaş Seviyesi [level]	
label_debug_cards	Kartlar	
label_debug_coin_chest	Tam dolu para sandığı oluştur	
label_debug_effects	Durum etkileri	
label_debug_end_moon	Mevcut ayı bitir	
label_debug_endless_moon	Sonsuz ay: [on_off]	
label_debug_general	Genel	
label_debug_start_cities_run	Şehirler Koşusunu Başlat	
label_debug_reset_run	Koşu değişkenlerini sıfırla	
label_debug_scenario_demon	İblis ortaya çıkar	
label_debug_scenario_demon_lord	İblis Lordu ortaya çıkar	
label_debug_scenario_island	Adaya git	
label_debug_scenario_kraken	Kraken ortaya çıkar	
label_debug_scenario_witch_forest	Cadı ormanına git	
label_debug_shortcut_copy	Hover + C: Kartı kopyala	
label_debug_shortcut_delete	Hover + R: Kartı sil/öldür	
label_debug_shortcut_heal	Hover + H: Kartı iyileştir	
label_debug_shortcut_progress	Hover + Z: İlerlemesini tamamla	
label_debug_shortcut_status	Hover + U: Durum etkilerini kaldır	
label_debug_shortcuts	Kısayollar	
label_debug_spawn_enemies	Düşmanları ortaya çıkar	
label_debug_toggle_no_food	Yemek kullanılmıyor: [on_off]	
label_debug_toggle_peaceful_mode	Barışçıl mod: [on_off]	
label_debug_unlock_boosters	Tüm booster paketlerinin kilidini aç	
label_debug_unlock_ideas	Tüm fikirlerin kilidini aç	
label_debug_unlock_quests	Tüm görevlerin kilidini aç	
label_defence	Savunma	
label_demo	Demo	
label_demo_any_key_to_start	Herhangi bir tuşa basarak oynamaya başla	
label_demo_reset_warning	Demo [time]sn içinde sıfırlanacak, devam etmek için herhangi bir tuşa bas	
label_equiping	[card] kuşanılıyor	
label_everyone_in_forest_dead	İntikam alamadın	
label_everyone_in_forest_dead_text	Güçlen ve tekrar dene!	
label_extra_combat_stats	Ekstra Savaş İstatistikleri: [on_off]	
label_forest_fight	Savaşmaya hazır ol!	
label_forest_fight_wave_10	Kötü Cadı ile savaşmaya hazır ol!	
label_forest_intro_1	Karanlık Ormana giriyorsun	
label_forest_intro_2	Bir yaşlı kadın ortaya çıktı!	
label_forest_intro_3	İyi günler yolcu..	
label_forest_intro_4	Yakına gelince hiç yaşlı kadına benzemiyor!	
label_forest_intro_5	O bir Kötü Cadı!	
label_forest_intro_6	İntikam almaya geldin ama asla beni yenemeyeceksin!	
label_forest_intro_title	Karanlık Orman	
label_forest_leave	Kazancınla kaçtın	
label_forest_lost	Zavallı, bu kadar mıydı?	
label_forest_lost_2	Tüm köylülerin düştü. Kayıpları kabul et ve geri çekil.	
label_forest_lost_title	Köylülerin soldu gitti	
label_forest_resume	Yine mi geldin? Asla beni yenemeyeceksin!	
label_forest_resume_title	Yine geldin mi?	
label_forest_wave_10_end	Bu nasıl oldu? Seni yeneceğim!	
label_forest_wave_10_end2	Kötü Cadı ile savaşmak mı yoksa ormandan ayrılmak mı istersin?	
label_forest_wave_end	Minyonlarımı yendin ama daha bir sürü var!	
label_forest_wave_end_leave	Ormandan kaç	
label_forest_wave_end_next_wave	[wave]. dalga ile savaş	
label_forest_wave_end_wave_10	Kötü Cadı ile savaş	
label_forest_wave_end2	Sonraki dalgayla savaşmak mı yoksa kaçmak mı istersin?	
label_forest_wave_endless_end	Kötü Cadı’yı yendin, ama karanlık bir güç hala etrafta..	
label_forest_wave_endless_end3	Daha fazla kaynak kazanmak için savaşmaya devam edebilirsin	
label_forest_wave_title	Dalga Yenildi	
label_framerate_120	120 FPS	
label_framerate_30	30 FPS	
label_framerate_60	60 FPS	
label_framerate_cap	FPS sınırı: [fps_cap]	
label_framerate_unlimited	Yok	
label_go_to_forest_prompt	Bu Portal’dan geçmek istediğine emin misin?	
label_inventory	Envanter	
label_not_enough_food_before_portal	Portala girmek için köylülerine yeterli yiyecek sağlamalısın	
label_taking_portal_full	Portal ile ışınlanılıyor	
label_taking_portal_title	Portal’ı kullan	
label_total_combatlevel	Toplam Savaş Seviyesi [level]	
quest_break_bottle_text	Şişe kır	
quest_build_smithy_text	Demirci inşa et	
quest_build_stable_portal_text	Sabit Portal inşa et	
quest_craft_amulet_forest_text	Orman Tılsımı işle	
quest_equip_archer_quiver_text	Okçuya ok kılıfı tak	
quest_fight_wave_six_text	6. dalgaya ulaş	
quest_fight_wicked_witch_text	Kötü Cadı ile savaş	
quest_find_dark_forest_text	Karanlık Ormanı bul	
quest_finish_first_wave_text	İlk dalgayı tamamla	
quest_plant_berry_bush_text	Toprak kullanarak Yaban mersini çalısı yetiştir	
quest_punch_rock_text	Bir köylüyle kaya kaz	
quest_punch_tree_text	Bir köylüyle ağaç hasat et	
quest_train_archer_text	Okçu eğit	
quest_train_ninja_text	Ninja eğit	
quest_train_wizard_text	Büyücü eğit	
quest_villager_combat_20_text	Savaş Seviyesi 20 olan köylün olsun	
quest_wear_bunny_hat_text	Bir köylüyü Tavşan Şapkası tak	
quest_wear_crab_scale_armor_text	Bir köylüyü Yengeç Zırhı giydir	
questgroup_equipment	Güçlen	
questgroup_forest_mainquest	Karanlık Orman	
rumor_combat_description	Bazı saldırı türleri diğerlerine karşı daha güçlüdür. Örneğin, Yakın Dövüş, Büyü’ye karşı güçlüdür!	
rumor_combat_name	Savaş	
specialhit_bleeding_long	[chance]% şansla [target] Kanatır	
specialhit_crit_long	[chance]% şansla [target] Kritik Vuruş yapar	
specialhit_damage_long	[chance]% şansla [target] Hasar verir	
specialhit_frenzy_long	[chance]% şansla [target] Çıldırtır	
specialhit_heal_long	[chance]% şansla [target] İyileştirir	
specialhit_heallowest_long	[chance]% şansla en düşük sağlıklı dostu iyileştirir	
specialhit_invulnerable_long	[chance]% şansla [target] Savunulmaz yapar	
specialhit_lifesteal_long	[chance]% şansla [target] Can çeker	
specialhit_poison_long	[chance]% şansla [target] Zehirler	
specialhit_stun_long	[chance]% şansla [target] Sersemletir	
statuseffect_bleeding_description	Her 2 saniyede 10 saniye boyunca hasar verir	
statuseffect_bleeding_lore	Fışkırıyor	
statuseffect_bleeding_name	Kanama	
statuseffect_frenzy_description	10 saniye boyunca saldırı hızını artırır	
statuseffect_frenzy_lore	Küplere binmişler	
statuseffect_frenzy_name	Cinnet	
statuseffect_invulnerable_description	10 saniye boyunca hasar alınmaz	
statuseffect_invulnerable_lore	Çelikten yapılmış deri	
statuseffect_invulnerable_name	Savunulmaz	
target_allenemy	tüm düşmanlar	
target_allfriendly	tüm dostlar	
target_randomenemy	rastgele düşman	
target_randomfriendly	rastgele dost	
target_self	kendi	
target_target	hedef	
cardtype_humans	Köylüler	
label_food_infobox	Her Ay [required_food_count] [foodicon] gerekir. Şu anda [food_count] [foodicon] var	
label_food_infobox_warning	Köylülerini kaybetmemek için [foodicon] topla!	
label_starving_humans	<one>Yeterli yemek yok... 1 Köylü açlıktan ölecek<other>Yeterli yemek yok... [count] Köylü açlıktan ölecek	
card_tuna_description	İri balık	
card_cod_description	Islak ve kaygan balık	
card_mackerel_description	Küçük balık	
label_health	Maksimum Sağlık	
label_wave	Dalga [wave]	
label_undiscovered_cards_tooltip	Bu pakette hala keşfedilmemiş kartlar var	
label_undiscovered_cards_tooltip_title	Keşfedilmemiş Kartlar	
rumor_dark_forest_name	Karanlık Orman	
rumor_dark_forest_description	Garip Portal’ın arkasında gizli bir dünya var	
pack_equipment_text	Silah Deposu	
label_ui_scale	Arayüz Ölçeği: [scale]	
label_ui_scale_100	100%	
label_ui_scale_80	80%	
label_ui_scale_60	60%	
pack_combat_intro_text	Yeni Silahlar	
label_strange_portal_appeared_strong	Normalden daha güçlü görünüyor	
label_itemlevel	Eşya Seviyesi [level]	
label_health_info	Sağlık: [health]/[maxhealth]	
card_rare_portal_name	Nadir Portal	
card_rare_portal_description	Tehlikeli görünüyor. Acaba içine girebilir miyiz?	
label_forest_wave_endless_end2	Karanlık Orman görevini bitirdin	
label_max_villager_in_portal	Portala sadece 7 köylüyle girebilirsin	
card_stable_portal_description	Karanlık Ormana kalıcı portal. 7 kart taşıyabilir. İntikam zamanı!	
label_update_title_forest	Karanlık Orman Güncellemesi	
label_update_text_forest	Son güncelleme geldi! Yeni bir alan ekledik, dövüşte büyük değişiklikler ve çeşitli yaşam kalitesi iyileştirmeleri yaptık!##Bu güncelleme ana oyunda birçok değişiklik getiriyor. En iyi deneyim için yeni bir oyun başlatmalısın!	
card_militia_description	Kavga etmeye hazır köylü.	
card_swordsman_description	Savaşmaya hazır köylü!	
quest_pause_game_text	Sağ üstteki oynat tuşuyla duraklatabilirsin	
card_university_name	Üniversite	
card_university_description_long	Bilgelik yeri. [max_count] Coin bağışladıkça yeni bir Fikir verir. [count]/[max_count] Coin bağışlandı.	
card_university_description_completed	Bilgelik yeri. Tüm Fikirlerini keşfettin.	
idea_university_status_0	Üniversite inşa etmek	
label_invention_fullname	Buluş: [name]	
card_lighthouse_name	Deniz Feneri	
card_lighthouse_description	Tahta limiti aşar	
idea_lighthouse_status_0	Deniz Feneri inşa etmek	
card_resource_chest_name_override	[resource] Sandığı	
card_resource_chest_name	Kaynak Sandığı	
card_resource_chest_description	Kaynak depolamak için Sandık	
card_resource_chest_description_long	[amount] [resource] içeren Sandık	
idea_resourcechest_status_0	Kaynak Sandığı inşa etmek	
card_resource_magnet_name	Kaynak Mıknatısı	
card_resource_magnet_name_override	[resource] Mıknatısı	
card_resource_magnet_description	Bu kart aynı türdeki kartları kendine çeker	
card_resource_magnet_description_long	Mıknatıs [resource] çekiyor	
idea_resource_magnet_status_0	Kaynak Mıknatısı inşa etmek	
card_heavy_foundation_name	Büyülü Yapıştırıcı	
card_heavy_foundation_description	Üstündeki desteyi tahtaya yapıştırır, hareket ettirilemez	
idea_heavy_foundation_status_0	Büyülü Yapıştırıcı yapılıyor	
card_conveyor_name	Vinç	
card_conveyor_description	Kartları bir yerden diğerine taşır	
card_conveyor_status	[resource] kaldırıyor	
idea_conveyor_status_0	Vinç inşa ediliyor	
card_hotpot_name	Hotpot (Sıcak yemek kabı)	
card_hotpot_description	Köylülerinin ay sonunda yiyebileceği, yenilenebilir bir yemek kaynağı. Yiyecek ekle, ay sonunda yerler!	
idea_hotpot_status_0	Hotpot inşa etmek	
card_trash_can_name	Çöp kutusu	
card_trash_can_description	İstemediğin kartlardan kurtulmanı sağlar	
idea_trash_can_status_0	Çöp kutusu inşa etmek	
card_trash_can_status_0	Kartı atmak	
label_update_text_chaos	İşte yeni küçük bir güncelleme! Orta ve geç oyunu kolaylaştıracak bir sürü kart ekledik.##Yemek, kaynak yönetimi ve hatta otomasyon için kullanılabilecek kartlar var!##Ayrıca birkaç hata ve yaşam kalitesi iyileştirmesi yaptık. Keyfini çıkar!	
